domain,arch,method,BAcc,F1,AUC,ECE,dECE,SCE,Brier,BSS,NLL,Conf,Ent,MTP,MCE,OCE,CCC,AURC,EAURC,Risk@90,Risk@80,BAcc_sd,F1_sd,AUC_sd,ECE_sd,dECE_sd,SCE_sd,Brier_sd,BSS_sd,NLL_sd,Conf_sd,Ent_sd,MTP_sd,MCE_sd,OCE_sd,CCC_sd,AURC_sd,EAURC_sd,Risk@90_sd,Risk@80_sd
BRAINTUMOR,ViT,ABL_focal,0.9394956144489861,0.9393956505620535,0.9934353963031091,0.034932917884966073,0.02179424281551063,0.0221456785170276,0.09181548471554796,0.8775793537126029,0.17847146952790735,0.9105089700132488,0.24349068830721315,0.8876434406070507,0.32433832029990534,0.6454202472875247,0.9278798925814179,0.006959960996849056,0.00499966045507432,0.02425539562468345,0.00838075883990771,0.008057364594328736,0.007923441016584926,0.00046463121612857393,0.002346465459994335,0.0010486431627434976,0.0007212776846787861,0.004508921604455282,0.006011895472607055,0.004694373906857523,0.002860025731190857,0.012478551440410697,0.004283197794739668,0.08883182365875669,0.017729654370120175,0.004408860677107476,0.0007883061813612149,0.0007245965712434973,0.004777997669193859,0.001736870712080869
BRAINTUMOR,ViT,ABL_no_descriptors,0.9363934439740549,0.936315172193809,0.9925170745249202,0.02562472774225169,0.01235109032724158,0.017038669190775395,0.09588679690702862,0.8721509374572953,0.1831971444125088,0.9179238016987595,0.2295216282079306,0.8904674006390672,0.3704296733298832,0.669041770713587,0.9349946275298942,0.00799650592157489,0.005845149459411443,0.02663370579785369,0.011234398876735028,0.005835260292718875,0.005723398714869791,0.0006829467269356135,0.0021718334621782334,0.0026411544013799537,0.0006457942078406235,0.005940977065250172,0.007921302753666886,0.006282650450886737,0.0031394647381777904,0.008846718696428993,0.003977298620642244,0.20023272053435628,0.018934766686151943,0.0032048043444411556,0.0011650641879572881,0.0008637720839838836,0.004071941188238966,0.0032526217037856494
BRAINTUMOR,ViT,ABL_no_gate,0.9386735812411031,0.9385775188645227,0.9933254995343214,0.03167643644768608,0.01853652109063067,0.01929481585521708,0.09162558393203649,0.8778325547572848,0.17528561778846358,0.9155905252366091,0.22882834569698574,0.8916121279123758,0.3208522061386086,0.6534282553369113,0.9330457686626662,0.0069766612813700985,0.0049519253956461775,0.02409729405007723,0.009094089342816844,0.00932767890428883,0.009197427872488695,0.00027933228170081803,0.002871993242754222,0.002668902054344086,0.0009569698682884622,0.0052720140468434035,0.00702935206245787,0.004401093318535726,0.002191815384627537,0.007272909428715078,0.0032959370640956065,0.09576409421988266,0.01999675822892768,0.0042455046166783765,0.0006481292946215965,0.0006774496192095287,0.003954384502155385,0.0022195572787047117
BRAINTUMOR,ViT,ABL_no_knn,0.9347511980098522,0.9347326397030347,0.9915632853642429,0.019391081163364632,0.0076598335543358485,0.01439558706564339,0.09946316116938775,0.8673824517741497,0.18844174462434354,0.9240171728339653,0.22284116595369893,0.8921956000367537,0.3516774301814426,0.7061906131546686,0.9394203987510581,0.008955781192713359,0.006683111920743591,0.029487954494898144,0.015692316988428653,0.006829702711477995,0.006769654893537772,0.000955591474247558,0.0036452650503204366,0.0037420326210608106,0.002032720349425726,0.008333623778312432,0.01111149837108325,0.01201364504338231,0.0030188210946855277,0.009030944435361904,0.0043938818418846415,0.2144823305285847,0.020028478700017654,0.0025866828134503313,0.0013248566231772573,0.0009603447356961288,0.00603165090305598,0.004350561703738177
BRAINTUMOR,ViT,ABL_no_poly,0.9403367932615494,0.9402441018977876,0.9932452190821198,0.03138971830791681,0.01770161240815584,0.019677646474232088,0.09199909688910643,0.8773345374811916,0.1760416980601362,0.9146355594587074,0.22689685447593125,0.8910855316415416,0.3524292057790385,0.6577763294284437,0.9312824277147232,0.0071951410231265835,0.00527668478498209,0.025048542713188914,0.009272660487437209,0.009676829491941399,0.009512349363037794,0.0007111802074283363,0.0027270813911257157,0.0025573682975080325,0.001188783950441558,0.005247448003543451,0.00699659733805791,0.006280878795799376,0.0024472441376621685,0.005732496061751611,0.0036078587557262162,0.194518485181737,0.026018014815342876,0.0035221154736840236,0.0009790920609571803,0.0010776109681373879,0.003994713304998076,0.0033727303561473325
BRAINTUMOR,ViT,ABL_no_rbf,0.9358227070689813,0.935761876464456,0.9932018672068439,0.033109482682832134,0.019123265316688797,0.019762898486641516,0.09355325060511138,0.8752623325265183,0.17842438896515844,0.9161007258094459,0.22643183965218344,0.8911498135651366,0.48671221959249883,0.6495335681096529,0.9346260220788778,0.0070708043522162145,0.004863336707469356,0.025048291359334212,0.00784599948161894,0.008651231578946985,0.00854478770954364,0.0004385662790626293,0.0044196763357211045,0.004811126567454776,0.0019966324108940405,0.005804252122656809,0.0077390028302090855,0.0055286027038083585,0.0033908719314582635,0.01059369084370187,0.004215217361972329,0.1648663929908487,0.013001875094746146,0.004542649307960343,0.0009056742821614767,0.0005412088940312152,0.004613308623447476,0.0011629282914287936
BRAINTUMOR,ViT,APEX,0.938531938181613,0.9384417757199761,0.9933191833543251,0.03142298620013968,0.018400122635854117,0.019251267286125563,0.0916115922419705,0.8778512103440395,0.1752667318653776,0.9157011121173968,0.22848227906473956,0.8917058012915666,0.32076780759505746,0.6530731565613312,0.9332198564000947,0.006997551425547428,0.004965201241462941,0.02409729405007723,0.009094089342816844,0.009131526020618235,0.009005586791992821,0.0002813408229239422,0.0028514615949980578,0.002801070527026335,0.0009915196123960704,0.005283001927206089,0.007044002569608102,0.004412295502178402,0.0023706391667433248,0.007697074518336101,0.003423121375043059,0.09584216580724464,0.019437913021396566,0.004171605438628718,0.000644261693743874,0.0006909253780037867,0.003954384502155385,0.0022195572787047117
BRAINTUMOR,ViT,BASE,0.8932590369881286,0.8931080030003112,0.9822118826510755,0.0191986555328529,0.004689070152900429,0.02316583431787115,0.1571425982268213,0.7904765356975718,0.2914271533489227,0.8832554578781128,0.30608723163604734,0.8365913391113281,0.2810007578986032,0.6744099855422974,0.9084541082382203,0.02224694723314031,0.016154600286782117,0.06800881246614576,0.041548083023656306,0.006958249069993712,0.006813029147468698,0.0018513508267610744,0.00451829210952807,0.0023130241334282852,0.005959636085714247,0.007515047935265147,0.010020063913686839,0.016003041555668982,0.007320244698334453,0.015740156304694143,0.008019822706947467,0.09250294372875623,0.011170714950376234,0.006603894070912693,0.00337015100654522,0.0026025265241605357,0.004666784355343046,0.006600114958093632
BRAINTUMOR,ViT,DIRICHLET,0.8999528302649749,0.8998140718947578,0.9827905483960798,0.01864092339847892,0.004844590571783283,0.016537708777026042,0.14945706526170827,0.8007239129843893,0.28054264187812805,0.9008958220481873,0.263831815123558,0.8522674083709717,0.33745668757529484,0.7030129551887512,0.9231553435325622,0.02029851204671107,0.014941371696882439,0.06420520025989987,0.03530795174285754,0.00800563402083363,0.007850616976626852,0.0021550372300860165,0.0032483759051260878,0.002976477131564724,0.001979336890502072,0.007540344795352963,0.010053793060470622,0.01945332687328954,0.0041035854704201576,0.00916635023925028,0.00398605067162743,0.2339056047826903,0.007620842739602321,0.004928271724455176,0.0032757934883469587,0.0024579822884378006,0.005728940413449648,0.0043163209681497386
BRAINTUMOR,ViT,FAIR_equal_blend,0.9383564881117163,0.9382951863246379,0.9935238376138494,0.03118826526423198,0.019129626094262556,0.019490550810600672,0.09139576978029562,0.8781389736262726,0.17394267888932388,0.9153308864018144,0.23084161800129888,0.8914170772192476,0.39867755251752546,0.6522097050752806,0.9329639557487603,0.0067464973285473835,0.004706981112260744,0.023780462516228035,0.008024411613643916,0.008896583899677657,0.008801107892923887,0.00048600186262678767,0.0032549690194808886,0.0029007186849810043,0.0010818417784236051,0.005354862238197585,0.007139816317596761,0.005626650879639936,0.0031315563320445153,0.007563422937959042,0.003924280974719425,0.15357887309404392,0.02564718864749115,0.004064401837045738,0.0007521169281052746,0.0007331020128695519,0.004313144497820643,0.0021849347846569977
BRAINTUMOR,ViT,FAIR_knn,0.9303789324197357,0.9301428555056883,0.9862169710584545,0.0444727362670499,0.03006609917164227,0.028067241667968985,0.10970639186254591,0.8537248108499391,0.6983141304424393,0.9198646813895233,0.1677507323558705,0.8904110118255554,0.29725732326030563,0.6702055046988458,0.9387238639959822,0.018340934888580157,0.015775440821232493,0.031230842123387094,0.010698685442873928,0.004778089110713733,0.00464345710231346,0.0024347734192884,0.00613603262915414,0.005887848972069124,0.003932902695586103,0.006835534926042822,0.00911404656805709,0.14435791466269035,0.004021608451086251,0.007900738005600818,0.004012492948222185,0.07821289857813368,0.018945577672653643,0.004892794010839918,0.010871617745695304,0.010550398226033183,0.00443981078197481,0.005346933164642855
BRAINTUMOR,ViT,FAIR_poly_svm,0.9311583061144899,0.931299609615051,0.9910578672723165,0.01642895712767024,0.005188504490071595,0.013746480113258708,0.10289231593282289,0.862810245422903,0.1944605072641165,0.9260483121478046,0.21354724952859305,0.892519726933173,0.2735915267246667,0.7040000754762141,0.9425998856171797,0.009621893154676974,0.007091791589782748,0.03154817636494568,0.01497946352330568,0.00769374196293089,0.007676799654117651,0.001101349798955358,0.003159722242917634,0.0023764375788514055,0.0006205432218488325,0.009274967235108119,0.012366622980144118,0.013210975840116566,0.0038283660761281387,0.009708701461402468,0.005503617285844209,0.20313311939122988,0.02103412718203269,0.0025471463010244035,0.0015521283777296976,0.0010243346009335557,0.007168597964273453,0.004205520567125478
BRAINTUMOR,ViT,FAIR_rbf_svm,0.9304744934353705,0.9304157872905232,0.9904907267955316,0.0178159863439661,0.006761837523800086,0.01374148354236333,0.10421147417724086,0.8610513677636791,0.19654049670249668,0.926287382465216,0.21613062998618365,0.8913204928990115,0.4167863002752009,0.7167762647301024,0.9421618858359292,0.0102998931432048,0.007711682708729727,0.03202424056574725,0.017476597321273817,0.008612360681224984,0.008539830983439821,0.0013516662794933734,0.006324857679632117,0.005415045861889838,0.0014515213584928171,0.009209338808359217,0.01227911841114559,0.013882467923786057,0.0022073468340522403,0.005755161944276882,0.004848994762745264,0.2295897110480604,0.010977183789807585,0.0029535146722799444,0.001985598892806607,0.0018402301644104852,0.0057432503168756265,0.006005798255450955
BRAINTUMOR,ViT,ISOTONIC,0.8960942009296156,0.8962129053392427,0.9816192689562732,0.01923504860869349,0.005835541056991052,0.01680635256829722,0.15338628218816525,0.7954849570824466,0.31809147596359255,0.9056326985359192,0.2459247052669525,0.8545028328895569,0.36416466615416787,0.7075827717781067,0.9289079785346985,0.02220342166922202,0.016425147439319648,0.0657897349599279,0.0388736501818309,0.008223227571687895,0.007875369855501121,0.0018335455145441517,0.004745259857250785,0.002458779980740657,0.0016942984404683592,0.006320546007773625,0.008427394677031486,0.03596518830840889,0.005555340967894505,0.010267017036716173,0.0033806974292045883,0.1870701347297328,0.022373347200254506,0.004933521634790822,0.0034267758116153114,0.002766823270572303,0.0051411901403506785,0.0028711808227120886
BRAINTUMOR,ViT,MC_DROPOUT,0.8949686887002345,0.8947935597343871,0.9820039877660687,0.030550739086474522,0.01501730244882225,0.026516926635864618,0.1593952738940166,0.7874729681413115,0.2968659639358521,0.8667505025863648,0.34670294523239137,0.8239673972129822,0.26504775251465285,0.6547912001609802,0.891875159740448,0.022442993256883138,0.016556431251991795,0.0689599354523301,0.04083443449555639,0.0048906309940490635,0.004776796723575477,0.0017619812890193988,0.004549098262025286,0.0037379213537908143,0.0053791502305588455,0.006909813577770512,0.009213084770360671,0.015017584085662545,0.006685551451077717,0.013316746117109615,0.007391393813960033,0.12327273858315001,0.013982055193412253,0.0061152619010506285,0.003178296897147048,0.0027173436786471637,0.004515724865256508,0.0054715680402660375
BRAINTUMOR,ViT,TAU_0.60,0.9386735812411031,0.9385775188645227,0.9933232288577901,0.031629098228071584,0.01849685277946616,0.01931620834115327,0.09162495546546268,0.8778333927127167,0.17527144468441117,0.9156369996176421,0.2286888997943582,0.8916479698927244,0.32076780759505746,0.653547871119222,0.9330882864840507,0.00698013101630258,0.0049553951305786595,0.02409729405007723,0.009094089342816844,0.00932767890428883,0.009197427872488695,0.000279974000133422,0.0028596524238299376,0.0027044607647541156,0.0009432220740654484,0.005272504099937493,0.007030005466583321,0.004409464888484543,0.002265398456654036,0.007437052430258607,0.0033436229746420074,0.09584216580724464,0.020188555234692703,0.0042242659064007995,0.0006472550863518974,0.0006808724240389083,0.003954384502155385,0.0022195572787047117
BRAINTUMOR,ViT,TAU_0.70,0.9386735812411031,0.9385775188645227,0.9933179675859483,0.03160064789667073,0.018469214716698323,0.019304395174397106,0.0916178116921303,0.8778429177438264,0.17528737174504755,0.9156654499490429,0.2286070147017872,0.8916729928118008,0.32076780759505746,0.6535858310564905,0.9331162223965016,0.006991494537654505,0.004966758651930586,0.02409729405007723,0.009094089342816844,0.00932767890428883,0.009197427872488695,0.0002818070403624681,0.002854099207513665,0.002730665307983691,0.0009505407548485151,0.005278097629423235,0.007037463505897631,0.004400072080729756,0.002311593791967198,0.007537786562633495,0.0033776429601369727,0.09584216580724464,0.02024978055324118,0.004211421425795848,0.0006450373356447291,0.0006925724497369352,0.003954384502155385,0.0022195572787047117
BRAINTUMOR,ViT,TAU_0.80,0.9386735812411031,0.9385775188645227,0.9933183734037438,0.03157726588182593,0.018445769358730747,0.019246771561014883,0.09161252828703338,0.8778499622839556,0.1752775674338848,0.9156893841106927,0.22853121283282993,0.8916945726090129,0.32076780759505746,0.6536131446055453,0.9331399737513196,0.006992668960967743,0.004967933075243824,0.02409729405007723,0.009094089342816844,0.00932767890428883,0.009197427872488695,0.0002816485874100102,0.002850590260659892,0.002753786563777688,0.000995560573095798,0.005282261766802761,0.007043015689070335,0.004405822371680513,0.00235108643186758,0.007633767358846554,0.0034074469560275464,0.09584216580724464,0.020293939745737496,0.0042012006391708295,0.0006448647831219747,0.0006938234599023854,0.003954384502155385,0.0022195572787047117
BRAINTUMOR,ViT,TAU_0.85,0.938531938181613,0.9384417757199761,0.9933191833543251,0.03142298620013968,0.018400122635854117,0.019251267286125563,0.0916115922419705,0.8778512103440395,0.1752667318653776,0.9157011121173968,0.22848227906473956,0.8917058012915666,0.32076780759505746,0.6530731565613312,0.9332198564000947,0.006997551425547428,0.004965201241462941,0.02409729405007723,0.009094089342816844,0.009131526020618235,0.009005586791992821,0.0002813408229239422,0.0028514615949980578,0.002801070527026335,0.0009915196123960704,0.005283001927206089,0.007044002569608102,0.004412295502178402,0.0023706391667433248,0.007697074518336101,0.003423121375043059,0.09584216580724464,0.019437913021396566,0.004171605438628718,0.000644261693743874,0.0006909253780037867,0.003954384502155385,0.0022195572787047117
BRAINTUMOR,ViT,TAU_0.90,0.938531938181613,0.9384417757199761,0.9933199887377129,0.031417197034476006,0.01839391435363741,0.019249012241348118,0.09161076645459125,0.8778523113938785,0.17525809367878672,0.9157069012830604,0.22844317854669738,0.8917134440351541,0.32076780759505746,0.6530548930050637,0.9332269657527515,0.0069955771077929415,0.004963226923708453,0.02409729405007723,0.009094089342816844,0.009131526020618235,0.009005586791992821,0.0002810460324335316,0.0028523066080481897,0.0028077266259851287,0.0009935358886655698,0.00528365550568692,0.0070448740075825566,0.0044175443291583245,0.0023803380666359,0.007748398963872545,0.0034338541688454295,0.09584216580724464,0.0194096135446739,0.004169332213409074,0.0006444833606662278,0.0006888570425020118,0.003954384502155385,0.0022195572787047117
BRAINTUMOR,ViT,TAU_0.95,0.938531938181613,0.9384417757199761,0.9933210674832169,0.03141345072246843,0.018388979160797386,0.019247306829345133,0.09161314901956208,0.8778491346405841,0.1752549294712605,0.915710647595068,0.22840972652085795,0.8917173855734438,0.32076780759505746,0.6530530320396013,0.9332310198326204,0.006995016171527419,0.004962665987442931,0.02409729405007723,0.009094089342816844,0.009131526020618235,0.009005586791992821,0.0002806688040587555,0.002852884607801876,0.002813055444077881,0.0009950749843651613,0.005281771334179001,0.007042361778905324,0.004419486564056128,0.0023866308779670895,0.00779281935820599,0.0034394094155210417,0.09584216580724464,0.019406732476681322,0.004168062506220969,0.0006445518419249374,0.0006882734259335225,0.003954384502155385,0.0022195572787047117
BRAINTUMOR,ViT,TEMP_SCALE,0.8932590369881286,0.8931080030003112,0.9822169987297702,0.019468320707275156,0.00549828087065045,0.021939472917325033,0.1568202077495369,0.7909063896672844,0.2920741975307465,0.8948630928993225,0.27374924421310426,0.8452615022659302,0.34037412842114767,0.6913148999214173,0.9194060325622558,0.022201520921246554,0.016109173974888365,0.06785033386075752,0.04226109550137466,0.006958249069993712,0.006813029147468698,0.0018266623183098812,0.003703618556828429,0.0019422586248424314,0.005599584802189634,0.007538046675526397,0.010050728900701859,0.017833924334128722,0.006290198158442652,0.011897238336658298,0.004533353924000762,0.18759645492185092,0.01625593598416135,0.0060546790744528236,0.003370147385579034,0.0026046875692328233,0.004433122598148603,0.006805500016145832
BRAINTUMOR,ViT,VEC_SCALE,0.8981185457980198,0.897906012732298,0.9825396566495529,0.016965884435133135,0.00367815002960898,0.017151674912057678,0.15040679746366664,0.7994576033817781,0.2823364548121622,0.8987918157016042,0.2666368036236578,0.8508641048905693,0.22466633408110423,0.6930386965919002,0.9224173933196166,0.02039234282662617,0.01482889645720178,0.06420469755219048,0.03619953536519628,0.008832119408046799,0.008699946567677998,0.001936678817321932,0.00256679013568286,0.002781272785519942,0.001210182695349504,0.007386393849640095,0.009848525132853468,0.016656480265690655,0.004757261216070648,0.010841755020527442,0.003742371921424133,0.1297064715669148,0.01233242928680064,0.005148196021595606,0.0030402799368302457,0.0022046046731826526,0.004629913961485823,0.004712536643576174
CHEST-XRAY,ConvNeXt,ABL_focal,0.948001065772117,0.9469666565285152,0.9889007987466986,0.019170731585416895,0.006320989982001174,0.024692055513693738,0.07596698858446368,0.8480660228310729,0.13477445511678957,0.938901601334097,0.16552011458971322,0.914900027409761,0.15968763701099042,0.7357075998495259,0.9497709973128557,0.006582587306240453,0.005224983315680935,0.018920583757230137,0.009705603877531997,0.005393292214600585,0.005429530046220576,0.0011051231075058733,0.005742021622044278,0.00469000344990979,0.0065596390861197605,0.00570570551487098,0.011411411029741936,0.0066520088864754105,0.006050308294576724,0.011366648164607944,0.004975303699194652,0.04081583706799755,0.012878947225431491,0.006082323065736897,0.000773820373663728,0.0007656428809048477,0.001588202476313648,0.0017136523599693737
CHEST-XRAY,ConvNeXt,ABL_no_descriptors,0.9474657773584575,0.9466747501575442,0.9888394398914094,0.019563983366128967,0.007526960268426352,0.02429432196926882,0.07360330405105456,0.8527933918978912,0.1314150457542153,0.9450843967428717,0.15266291186411393,0.92056890870287,0.2783819081147599,0.7394686096838001,0.9561186612023918,0.0069290794996775635,0.0055570107373702025,0.018363480693163285,0.009394086567471708,0.006023514606546143,0.0057645179493621395,0.001341076634120503,0.003191244792931983,0.0033175605472416277,0.004285675575598475,0.007526969004329058,0.01505393800865811,0.008536897467952075,0.005257854280658538,0.010890345705472869,0.006238632432568965,0.1488636873269288,0.017427653029040882,0.004515300635668284,0.0012963855129811696,0.0014129022450636364,0.00359736974406182,0.0035067345141567524
CHEST-XRAY,ConvNeXt,ABL_no_gate,0.9481845183496256,0.9476893036458367,0.9891439753299963,0.01800656646502222,0.006860487425933232,0.02490722657972181,0.07217691898161914,0.8556461620367619,0.12963340775794338,0.9422179852302565,0.1559568114075662,0.919790869923327,0.20185601096959,0.7262579739066423,0.9537148976110137,0.006835280276218594,0.005507763448652383,0.01864164480999221,0.009080606943647254,0.007421474201337266,0.007335818631612457,0.0012449634788619128,0.005858414863790697,0.0028842178967069523,0.004328462927160522,0.005770240864173527,0.011540481728347048,0.00657996339980033,0.005362363073693856,0.010341755150035124,0.006209361858425785,0.11801276868866953,0.023992605783226543,0.0038781649132556403,0.0011773403968424938,0.0013692956278048129,0.0027070516476661367,0.003015850667171908
CHEST-XRAY,ConvNeXt,ABL_no_knn,0.9491348900594911,0.9484979442274192,0.9890325476487909,0.016591171634238976,0.0059194512069143815,0.02383821703561448,0.07274197351117391,0.8545160529776525,0.12976948818494444,0.9469497287577916,0.14808818870478388,0.9225642175813032,0.2347860303795072,0.748353828778669,0.9573170276389501,0.006838079006544888,0.005539535554520076,0.019475749745274502,0.009394086567471708,0.008421622313505813,0.008817389225614498,0.0015177099147197053,0.0035952183728807053,0.003263548138008618,0.0039918470139069535,0.008046031287207774,0.016092062574415523,0.009880621078611573,0.0036784992717367486,0.0072222640918595425,0.005782110878511839,0.09994735953959862,0.01251423824301517,0.0032742790867213694,0.0011338337565666118,0.0012374135195504898,0.004281619525723511,0.0038400833996189037
CHEST-XRAY,ConvNeXt,ABL_no_poly,0.9514466982903965,0.9506078359388443,0.9891663557124678,0.01613481125008669,0.004576595768121856,0.021271971546522085,0.07184366490245334,0.8563126701950937,0.12873558855961234,0.9471134652793698,0.14670685910907055,0.9232380630294379,0.2043866932007604,0.7513483627434672,0.9567918048626229,0.006703036055608386,0.005524148189465585,0.018084929161129856,0.00845462885288043,0.004909974614015207,0.005382887319328185,0.001484475942391323,0.0031532243717278664,0.0025401678400494123,0.0024145672703874796,0.007693507624328452,0.015387015248656847,0.009489388499474047,0.0026344194583114186,0.0043495657862371515,0.004634807880966024,0.07944593674728245,0.01597340812362615,0.0024026299299192487,0.0011058592376232406,0.0011567318759208665,0.0025963035392654508,0.0036083213236905447
CHEST-XRAY,ConvNeXt,ABL_no_rbf,0.9473897318971616,0.9459679482243333,0.9880963737540511,0.019051767650990474,0.006121532999473703,0.02543123626540521,0.07842986906994064,0.843140261860119,0.13850695692557877,0.9392094981671228,0.16278419356128476,0.9142411883859767,0.1718038411992126,0.740556553234954,0.9500594456894106,0.006991770450826505,0.005584277691684977,0.021146284107066066,0.011271039682890097,0.003996071168201552,0.004474839507054132,0.0013337170282757232,0.005847684190358841,0.004799156403216829,0.00573008821835695,0.0059632663932444015,0.01192653278648879,0.00738033707069904,0.0050288008237193696,0.00944473309976579,0.004076349100038003,0.07972579794822242,0.01837590137514702,0.005070083788196073,0.0010752991153069724,0.0011458068379705537,0.00398221787723252,0.0017135449191667488
CHEST-XRAY,ConvNeXt,APEX,0.9494503411344357,0.9487632382602273,0.98908762918119,0.015524539558410438,0.005173624513018111,0.021980870069315657,0.07245872903783337,0.8550825419243335,0.12966517144830722,0.9458562292178856,0.1497662464514567,0.9219788260304108,0.20946579523090886,0.7434721470178574,0.9563104102520791,0.006824385196654989,0.005547600958932926,0.01891980892682114,0.009080606943647254,0.007008238639686816,0.007412037910995838,0.0015646293216332423,0.0024249670641507824,0.002547365006201354,0.002304328047124791,0.00793206118012403,0.015864122360248024,0.009759939118601705,0.003435377228359793,0.0068836786185604935,0.005556772789864028,0.17618030095618434,0.010818853063892315,0.0030106477428887566,0.0012411980821790817,0.0013336685540197945,0.002521448933499461,0.0035733647437054296
CHEST-XRAY,ConvNeXt,BASE,0.9404179224432389,0.9402022299835036,0.9874270505609447,0.02161314747471442,0.007958718240239453,0.038135888874385224,0.08675394001293527,0.8264921199741299,0.1503019005060196,0.9287147164344788,0.18026411831378936,0.903394079208374,0.24012976306857486,0.7222170829772949,0.9412243485450744,0.00801642872352116,0.006257240796051819,0.027264732431689014,0.01377544262439843,0.016494842481048738,0.01316224944996649,0.001557934665932256,0.008181599080095662,0.008428743112620575,0.013120176643988882,0.012974384633722197,0.02594876926744435,0.015953204997264228,0.0078280305672144,0.016097752495581878,0.010691129351132957,0.0936484218880645,0.02468837584201848,0.006316328692880353,0.0017023964398385192,0.0010704517958170505,0.009145271571040368,0.0020374455616767426
CHEST-XRAY,ConvNeXt,DIRICHLET,0.9433410645490996,0.943373197038946,0.9874270505609447,0.017334524244283667,0.004325097065029164,0.024842986395502135,0.08225013025769952,0.8354997394846014,0.14249881803989412,0.9452497363090515,0.13923014849424362,0.9181370258331298,0.19468616773555805,0.7494172930717469,0.9563955068588257,0.007553962320361644,0.006006646600932486,0.023648986328117433,0.012522995864423741,0.011314274817016698,0.008309499057453092,0.0015579346659322904,0.0056631600252629415,0.004465249043029367,0.006917010863836995,0.008941420334684225,0.017882840669368395,0.008943935412717959,0.007924962722492886,0.01884625143510674,0.0062125331138015395,0.08523181333476966,0.023057012749182187,0.007795796253553467,0.0009460202385239193,0.0009665056174249557,0.0032510275308302266,0.0022101427200853555
CHEST-XRAY,ConvNeXt,FAIR_equal_blend,0.9487669802832158,0.9470518388177581,0.9877102039984343,0.01730090548202427,0.005457812618657053,0.02213145008176225,0.07667052246615343,0.8466589550676934,0.13726929776149607,0.9401954541027793,0.1569865430188223,0.9163379333027877,0.19030815845268395,0.7330698464791838,0.9512084537951851,0.007484324986050764,0.006128614973369103,0.021980776457552857,0.010332072546739863,0.0036287720192096323,0.0048459449902201095,0.002844370267099532,0.004868418801246051,0.00422540241333715,0.003949235936959374,0.008544430378691641,0.017088860757383244,0.012970841023671848,0.0030546509382568146,0.006652671380380103,0.003127276953927408,0.05713175996424688,0.023147870314648548,0.0030269456488544928,0.0019455915000416418,0.0017405918892567027,0.0049548616727502345,0.0042288915892846335
CHEST-XRAY,ConvNeXt,FAIR_knn,0.935915996191175,0.9335895037586592,0.9737822097590948,0.03181250368512703,0.01793264358720308,0.034778341266082854,0.10137299463825795,0.7972540107234845,0.637522596292583,0.9394155100368196,0.12501242899844353,0.9073655512651326,0.14210938521194513,0.7501097479727317,0.9522892591078079,0.023838967817542408,0.021688992536857868,0.03283305116592606,0.021916591853454407,0.0062921680578108,0.007999201195016929,0.005400344313907888,0.0013920818972120886,0.0027603554321472767,0.0036240077227479264,0.010237038235506176,0.020474076471012292,0.16170116960499026,0.002526461465358073,0.006076282114998456,0.0033136704267650234,0.05088604850668574,0.019711291338841225,0.003394378501473041,0.006812111896068814,0.006397952990974298,0.006270212814476277,0.003993483282342724
CHEST-XRAY,ConvNeXt,FAIR_poly_svm,0.9429829389102917,0.9417712278069421,0.9852174953024075,0.017747073838886372,0.00448097758189483,0.023522101642981092,0.08359415702907672,0.8328116859418471,0.15036326999716493,0.9426703638566177,0.14778794507736023,0.9150659203752142,0.22984284688307466,0.7466534865711584,0.9542563684240933,0.008633944911945501,0.006989035528307567,0.02504096915787557,0.015340387851315484,0.006739332621558604,0.007279465198262283,0.0022810018633651714,0.0022353634341365633,0.0029966168113203487,0.001625050257713996,0.007466972253515881,0.014933944507031708,0.012562149292759226,0.004344439670095904,0.010181231405798772,0.002945927923241533,0.08493503275458641,0.008570611854949483,0.005430827834380309,0.0014863414638488601,0.0012351843569290103,0.003400496654356944,0.0023152443997614654
CHEST-XRAY,ConvNeXt,FAIR_rbf_svm,0.9495361707331987,0.9492415139091548,0.987593774010552,0.013316976113108333,0.003298231044515359,0.019969698556947132,0.07330048714072367,0.8533990257185531,0.13489626460153215,0.9520006951283234,0.13152434495205692,0.9265823282680158,0.2618340879823507,0.7607301373147125,0.9617231149026905,0.008332440727950193,0.007087989947702232,0.0175282135122675,0.010646042749005352,0.005662965767741084,0.006104870711046046,0.0026333150642887707,0.0032107751429297075,0.0029751330681181964,0.001426581984738523,0.009096636780339099,0.018193273560678166,0.012309133034571776,0.0027900414390858853,0.005296901882458911,0.00408886556361714,0.1462064268567359,0.021766714834587742,0.0022744632934504887,0.0017187286934430416,0.001752717351992893,0.004459729247341407,0.004055460380682914
CHEST-XRAY,ConvNeXt,ISOTONIC,0.9398264189183287,0.9389870790912326,0.9839241920702728,0.026050665621617654,0.013474065132577534,0.028358121312662604,0.08536499456997841,0.8292700108600435,0.2132967382669449,0.9530744910240173,0.1152389481663704,0.9217886567115784,0.5209153453509013,0.7675012946128845,0.9645293354988098,0.01643451278887129,0.014643490258551444,0.023370434796084007,0.012836966066689234,0.012253677794166074,0.007639165162987704,0.0034350359900286007,0.006229060083220099,0.0062036128185824595,0.005331527140498397,0.011623372425210552,0.02324674485042106,0.037052920902453546,0.008041703749293264,0.019082125641666406,0.008640589505815118,0.21401758580640642,0.050372439025922616,0.007086651809576105,0.005747045238915044,0.005832551556583455,0.004092876710288448,0.002324184678631418
