domain,arch,fold,method,mc_active,BAcc,F1,AUC,ECE,dECE,SCE,Brier,BSS,NLL,Conf,Ent,MTP,MCE,OCE,CCC,AURC,EAURC,Risk@90,Risk@80
BRAINTUMOR,ConvNeXt,3,FAIR_rbf_svm,True,0.9294270647352425,0.9295114553540382,0.9893386909604343,0.01044328809775158,0.0002659117517650411,0.011834530059265115,0.10676956230750258,0.8576405835899967,0.19931302767882955,0.9227772287292857,0.22203634808843367,0.8878633649595189,0.13217441924531242,0.7154253507723851,0.938690649907866,0.011419056209635783,0.008790941635914378,0.03645007923930269,0.017825311942959002
BRAINTUMOR,ConvNeXt,3,FAIR_poly_svm,True,0.9364815685480992,0.9366509239393611,0.9903807658483967,0.01351754175142561,0.0029280340296356532,0.013355663838941474,0.1012912502980904,0.8649449996025463,0.1938977316678978,0.9291159529880839,0.2059441559672135,0.895579301188042,0.2351580538678022,0.7279071422032934,0.94290787451941,0.01096776453270571,0.008841946977200178,0.03169572107765452,0.017825311942959002
BRAINTUMOR,ConvNeXt,3,FAIR_knn,True,0.9252212924829989,0.9249037180640619,0.9822714211987883,0.04007695373077768,0.025234445620831998,0.02678544354806211,0.12287733065443003,0.8361635591274268,0.7850709392633997,0.9130238225523859,0.18206301677389983,0.8792410752257859,0.3882989539620823,0.6920525964913249,0.9310831517447316,0.02063652270035475,0.017680799950851252,0.039619651347068,0.02228163992869859
BRAINTUMOR,ConvNeXt,3,FAIR_equal_blend,True,0.9365253360551018,0.9365938936118137,0.9920294250148556,0.02442552447837392,0.01375205289146,0.016964491039549105,0.09607139445648022,0.8719048073913599,0.1815195182737278,0.9132125748843828,0.23482315236480067,0.8875612471244497,0.6760103038714733,0.6634977195707153,0.9303293585692496,0.008378557239944491,0.006252739684438959,0.025356576862123614,0.012477718360071301
BRAINTUMOR,ConvNeXt,3,ABL_no_descriptors,True,0.9415307022242325,0.9413745420858071,0.9919690156087877,0.02895605587071467,0.016312342324213688,0.01906473716578712,0.09690504275697359,0.8707932763240354,0.18340416804408474,0.9118849990116801,0.24323573518069608,0.8855226227675987,0.19429072831663197,0.6806998753774157,0.9264216393614104,0.008303845347919853,0.006497311452807269,0.028526148969889066,0.013368983957219251
BRAINTUMOR,ConvNeXt,4,BASE,True,0.8843185001273236,0.8840223507502066,0.9770676289678192,0.01730767725707801,0.0022155492023710434,0.018961524220679045,0.1749032040506727,0.7667957279324367,0.3179388200016851,0.8847278952598572,0.30605849623680115,0.827985942363739,0.654090404510498,0.7125422358512878,0.9075377583503723,0.027889383679667708,0.02072245323580798,0.0816812053925456,0.056199821587867974
BRAINTUMOR,ConvNeXt,4,MC_DROPOUT,True,0.8892841227400051,0.8891087029927235,0.9769680688178078,0.021744610048224713,0.006672255664278674,0.017946000379087078,0.17572574051916598,0.7656990126411123,0.31941343024660107,0.8734843134880066,0.33403465151786804,0.8195828795433044,0.4175187528133393,0.7073357701301575,0.8944363594055176,0.028021100834569986,0.021462987273247983,0.08247422680412371,0.05976806422836753
BRAINTUMOR,ConvNeXt,4,TEMP_SCALE,True,0.8843185001273236,0.8840223507502066,0.9770596907190887,0.020368930234038376,0.0016345115583631647,0.017285277174364583,0.17501925572324264,0.7666409923690101,0.31855732758705685,0.8891370892524719,0.2937685549259186,0.8311508297920227,0.6531027555465698,0.7192964553833008,0.9116362929344177,0.027857383510211227,0.020690453066351498,0.08247422680412371,0.056199821587867974
BRAINTUMOR,ConvNeXt,4,VEC_SCALE,True,0.879939759994907,0.8801444168708167,0.977041372258999,0.019260646414960635,0.0038891027636168488,0.01823899884323129,0.17516771364518505,0.7664430484730869,0.31373511152156336,0.8924104051338577,0.2799080413181459,0.8335418665327224,0.20855057875904995,0.7106491374717778,0.9174910995352812,0.02784972361065119,0.020138486440641562,0.07771609833465504,0.054415700267618196
BRAINTUMOR,ConvNeXt,4,ISOTONIC,True,0.8815492105933282,0.8813476801391342,0.9759701071109633,0.02943050555257759,0.008491134918628167,0.020829558070498425,0.18056265236165855,0.7592497968511223,0.3433406690346246,0.9039309024810791,0.2533715069293976,0.8385597467422485,0.24920963048934935,0.7493508458137512,0.9249758124351501,0.03041395042178369,0.022886459628706196,0.08643933386201426,0.058876003568242664
BRAINTUMOR,ConvNeXt,4,DIRICHLET,True,0.8836261777438248,0.8832904827758364,0.9771412807551003,0.021575525849419904,0.00237714282769522,0.017509637257811968,0.17537773440919088,0.7661630207877458,0.3110008678617398,0.8914579153060913,0.2828802764415741,0.8324082493782043,0.14512390514899942,0.7231541275978088,0.9139073491096497,0.028129269546313052,0.020873064397083366,0.08247422680412371,0.05530776092774309
BRAINTUMOR,ConvNeXt,4,APEX,True,0.9287246148459384,0.9288860982371616,0.9906689588240926,0.026683626146605535,0.012708434761518565,0.019446764709351187,0.1115269019674149,0.851297464043447,0.20478101812659744,0.9088963127066704,0.24753981788668947,0.876560442531446,0.37678453547493707,0.686373562558476,0.9261713302047239,0.010471903348538213,0.007786683177797233,0.0380650277557494,0.02230151650312221
BRAINTUMOR,ConvNeXt,4,ABL_no_gate,True,0.9287683823529411,0.9289000527274179,0.9907433237973546,0.02794410353172006,0.013476948645279443,0.019271348022987814,0.11177419194755409,0.8509677440699281,0.20553377451529722,0.9055791991518065,0.256888478948161,0.8739052491035227,0.3963336908106042,0.681320722069831,0.9229889656278091,0.010450630855393692,0.007765410684652712,0.0380650277557494,0.0231935771632471
BRAINTUMOR,ConvNeXt,4,ABL_no_rbf,True,0.930879169849758,0.9309966549127382,0.9906029867241923,0.026039548927820847,0.015431516593032964,0.019547209070058354,0.11162040359387183,0.8511727952081711,0.20575713350404665,0.9092322532339963,0.2459698519848368,0.8768529577988876,0.3654313071230524,0.6929138715811467,0.9254893095238576,0.010598622064872757,0.008071685182735402,0.03885804916732752,0.02408563782337199
BRAINTUMOR,ConvNeXt,4,ABL_no_poly,True,0.9168437261268143,0.9168734531882727,0.9905838623702307,0.024904210904763868,0.010601158298422397,0.020974461001532833,0.11482221748523108,0.8469037100196921,0.20738231710668395,0.9060368501196904,0.24824996986996267,0.8734893704242562,0.3288412675510677,0.6578535245628055,0.9288449750540457,0.010450626356906464,0.006774929310340334,0.03965107057890563,0.020517395182872437
BRAINTUMOR,ConvNeXt,4,ABL_no_knn,True,0.9281019225872167,0.9281990017656536,0.9884184276184059,0.015609976237759284,0.004901592574542463,0.014569775551627999,0.11667490039945985,0.8444334661340538,0.21937921263680432,0.9187863042510104,0.2375259989806679,0.8794314469245132,0.15924883922898925,0.7407869172736581,0.9327524099984643,0.013630669854402575,0.010891592658657991,0.04520222045995242,0.027653880463871544
BRAINTUMOR,ConvNeXt,4,ABL_focal,True,0.9287445091673033,0.9288701294907666,0.9908029589459284,0.026113868210284375,0.011017315904684672,0.01970412587117813,0.11241615021935089,0.8501117997075324,0.20815898802091418,0.9031665414618868,0.25945052164488674,0.8723066365276854,0.14709424912229996,0.6749053684387175,0.9208870475920483,0.010605128034245377,0.007919907863504397,0.0380650277557494,0.021409455842997322
BRAINTUMOR,ConvNeXt,4,TAU_0.60,True,0.9287683823529411,0.9289000527274179,0.9907278194240883,0.02663804703398004,0.012438461652450456,0.01945441060969546,0.11175610747252468,0.8509918567033006,0.20554437967820194,0.9068816817113489,0.253521578681777,0.8748525823642874,0.3963336895931597,0.6840135553171076,0.9241835116620163,0.010409333020962554,0.007724112850221574,0.0380650277557494,0.0231935771632471
BRAINTUMOR,ConvNeXt,4,TAU_0.70,True,0.9280243347338936,0.928188055900135,0.99072789836881,0.02778474172037424,0.013504605611316266,0.018917801126687086,0.11162290974571565,0.8511694536723793,0.2051575637558053,0.9078633387589132,0.2509308764495756,0.8756388191523948,0.3963336895931597,0.6833087223916315,0.9254822394277309,0.010415614266181667,0.007676537070437084,0.03885804916732752,0.02230151650312221
BRAINTUMOR,ConvNeXt,4,TAU_0.80,True,0.9287246148459384,0.9288860982371616,0.9907210695776825,0.027251656782142784,0.01426560828775605,0.018791929845813883,0.11155424850299639,0.851261001996005,0.20481890526458296,0.9085408228715568,0.2487884203164665,0.8762354172399964,0.37678453547493707,0.6861739252639524,0.9258037411331771,0.01043506318092412,0.00774984301018314,0.0380650277557494,0.02230151650312221
BRAINTUMOR,ConvNeXt,4,TAU_0.85,True,0.9287246148459384,0.9288860982371616,0.9906689588240926,0.026683626146605535,0.012708434761518565,0.019446764709351187,0.1115269019674149,0.851297464043447,0.20478101812659744,0.9088963127066704,0.24753981788668947,0.876560442531446,0.37678453547493707,0.686373562558476,0.9261713302047239,0.010471903348538213,0.007786683177797233,0.0380650277557494,0.02230151650312221
BRAINTUMOR,ConvNeXt,4,TAU_0.90,True,0.9280243347338936,0.928188055900135,0.9906274299517781,0.026480589399846058,0.011259168029382668,0.019307124435801303,0.11158570083383794,0.8512190655548829,0.20503863385377388,0.9090285114626597,0.24654912445700464,0.8767213327282801,0.37678453547493707,0.6842987885254452,0.9266611512623488,0.010490351473226574,0.007751274277481991,0.0380650277557494,0.02230151650312221
BRAINTUMOR,ConvNeXt,4,TAU_0.95,True,0.9287246148459384,0.9288981028207176,0.9906422445242719,0.02548307146305745,0.010973496745475222,0.019191772165037136,0.11154217277081617,0.8512771029722452,0.20474672079007067,0.909134235226783,0.24561064701332694,0.8768839647989028,0.37678453547493707,0.6857433891388779,0.9264766452612782,0.01046166263521335,0.00777644246447237,0.0380650277557494,0.02230151650312221
BRAINTUMOR,ConvNeXt,4,FAIR_rbf_svm,True,0.9160897313470844,0.9160621798784853,0.9872321688118949,0.018526947228907065,0.007174482818250982,0.01579273183417318,0.12510759723141832,0.8331898703581091,0.22768723843088595,0.9210538265867696,0.22755773468310986,0.8771154160761493,0.363297091871949,0.7320348011609669,0.9385855990151954,0.01514528625378693,0.01140634695830808,0.04282315622521808,0.028545941123996433
BRAINTUMOR,ConvNeXt,4,FAIR_poly_svm,True,0.9301589954163483,0.9302419712967475,0.9878540406434979,0.018241286786349346,0.005212268259895794,0.015413887086412581,0.11775649164576583,0.8429913444723125,0.22333319087639725,0.9215920408668442,0.2235196374643453,0.8818452533606629,0.637130368575312,0.7508312932284563,0.9345661882315411,0.014290299314206766,0.011711148879513442,0.04440919904837431,0.029438001784121322
BRAINTUMOR,ConvNeXt,4,FAIR_knn,True,0.9159982174688057,0.9162381396674522,0.9810019545307351,0.037803749546444325,0.02059258478496528,0.029172729062186088,0.13465302070911234,0.8204626390545171,0.8023575356331512,0.9067850404183846,0.1926206615307985,0.8695768292127861,0.6113104219345564,0.6847765063678661,0.927376634769134,0.016265751677151545,0.012526812381672695,0.045202220459952466,0.02854594112399649
BRAINTUMOR,ConvNeXt,4,FAIR_equal_blend,True,0.9252232142857143,0.9253718139026853,0.990680092968743,0.02359741753008148,0.010431954247556711,0.019101108757722217,0.1122966844033442,0.8502710874622079,0.20474807858942362,0.908337010247201,0.24505200114649883,0.8761791662165337,0.3830642355668353,0.6755992457472941,0.9273726607387058,0.010375929457355498,0.007415933267180291,0.0380650277557494,0.02230151650312221
BRAINTUMOR,ConvNeXt,4,ABL_no_descriptors,True,0.9251595524573465,0.925346216168937,0.9900179598908291,0.01807234279619443,0.004147391136698221,0.01512093111389278,0.11514995561454922,0.8464667258472679,0.21135374021546188,0.9087840800125008,0.24834766173861506,0.874825402077064,0.6405045023093052,0.6869272656698983,0.9269297762473122,0.011460856954948723,0.008500860764773516,0.040444091990483745,0.02230151650312221
BRAINTUMOR,ConvNeXt,5,BASE,True,0.8810995989304813,0.8784546521008268,0.9795012193107178,0.01269642849281406,0.0018427848900621025,0.021699188347207053,0.16805997472921538,0.7759200336943798,0.3077134454031383,0.880716860294342,0.30850112438201904,0.8300614356994629,0.298563152551651,0.6713467836380005,0.9094139337539673,0.02568637984178769,0.01806730510061792,0.0761300555114988,0.0463871543264942
